id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4rDbp1vnvEhieiccprPMdI,Somebody To Love - Remastered 2011,Queen,['1dfeR4HaWDbWqFHLkxsg1d'],classic rock glam rock rock,1976,296.48,75,0.406,0.698,8,52.976,1,0.0624,0.186,0.0,0.233,0.333,109.266
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,Kaash Paige,['0f2YkMXwFNJNSX7MymevKE'],alternative rb pop rb rb,2019,148.64,75,0.641,0.355,5,49.401,1,0.0906,0.831,0.000855,0.11,0.453,120.032
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD","['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']", australian dance australian pop dance pop pop bmore dance pop edm moombahton ninja pop pop dance tropical house indie poptimism pop postteen pop,2019,187.027,75,0.69,0.714,7,54.052,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009
24nK8tW7Pt3Inh2utttuoG,HIP,MAMAMOO,['0XATRDCYuuGhk0oE7C0o5G'],kpop kpop girl group,2019,195.307,75,0.782,0.731,3,55.419,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032
7k51pIqTGEHHZOnpI11Qq2,Won't Bite,"Doja Cat, Smino","['5cj0lLjcoR7YOSnhnX0Po5', '1ybINI1qPiFbwDXamRtwxD']",dance pop pop pop rap alternative rb hip hop rap underground hip hop,2019,195.213,75,0.807,0.783,5,56.885,1,0.0965,0.351,0.0,0.14,0.592,127.996
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,['5K4W6rqBFWDnAN6FQUkS6x'],chicago rap rap,2019,104.591,75,0.529,0.9,1,56.497,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291
2zAi85TQB7mLzl8P1ySAj9,Lost Umbrella,稲葉曇,['25b7eSZD64Sm8ReHZ1WDc7'],vocaloid,2019,204.498,75,0.721,0.918,10,56.653,1,0.0678,0.0408,2.45e-05,0.233,0.965,137.03
4sWuPniHClkInYAnzXAYUF,Camelot,NLE Choppa,['0ErzCpIMyLcjPiwT4elrtZ'],memphis hip hop trap,2019,148.759,75,0.787,0.713,7,54.748,1,0.401,0.0849,0.0,0.717,0.761,175.046
38KsRHYE10bG0paU78gL9r,me & ur ghost,blackbear,['2cFrymmkijnjDg9SS92EPM'],electropop pop pop rap,2020,201.398,75,0.742,0.679,7,55.406,1,0.0259,0.0488,0.0,0.0754,0.856,100.041
37mfTcSlX60JtAvAETytGs,Choke,I DONT KNOW HOW BUT THEY FOUND ME,['0Raaw7kr1Vzat4ZvHzjsJR'],alt z indie pop modern alternative rock modern rock rock,2018,195.717,75,0.516,0.85,4,56.091,0,0.0706,0.00139,0.0,0.296,0.583,120.324
39umHdGKfpnjY4TFtnoQ51,Too Much (feat. Usher),"Marshmello, Imanbek, Usher","['64KEffDW9EtZ1y2vBYgq8T', '5rGrDvrLOV2VV8SCFVGWlj', '23zg3TcAtWQy7J6upgbUnj']",edm electro house pop dance slap house tropical house atl hip hop dance pop pop rb south carolina hip hop urban contemporary brostep edm pop pop dance progressive electro house,2020,165.704,75,0.712,0.891,6,57.24,0,0.0401,0.00415,0.0,0.258,0.735,126.012
1Jaah2tmN9Hv81A87KZ1MU,Torn,Natalie Imbruglia,['0dlOr0VIysztGWvU1dpjmP'],dance pop europop lilith new wave pop pop rock,1997,244.667,75,0.575,0.886,5,54.818,1,0.034,0.0647,0.000187,0.709,0.609,96.31
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,['7A9yZMTrFZcgEWAX2kBfK6'],album rock classic rock folk rock mellow gold new wave pop pop rock rock soft rock,2006,234.333,75,0.768,0.829,5,54.891,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773
6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,['6Q192DXotxtaysaqNPy5yR'],british soul neo soul,2006,233.733,75,0.772,0.371,5,54.257,0,0.0348,0.744,0.0,0.167,0.684,96.574
3FAclTFfvUuQYnEsptbK8w,Back To Black,Amy Winehouse,['6Q192DXotxtaysaqNPy5yR'],british soul neo soul,2006,241.293,75,0.403,0.422,7,46.036,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,Nelly Furtado,['2jw70GZXlAI8QzWeY2bgRc'],canadian latin canadian pop dance pop pop pop rap,2006,223.08,75,0.872,0.872,1,53.672,1,0.139,0.0476,0.00112,0.0543,0.809,116.948
2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,Arctic Monkeys,['7Ln80lUS6He07XvHI8qqHH'],garage rock modern rock permanent wave rock sheffield indie,2006,202.133,75,0.348,0.875,11,55.242,0,0.199,0.0341,0.0,0.117,0.407,169.152
7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,['1GLtl8uqKmnyCWxHmw9tL4'],brighton indie modern rock rock,2006,203.507,75,0.391,0.808,8,53.791,0,0.0892,0.0759,0.0,0.149,0.737,100.304
0faXHILILebCGnJBPU6KJJ,The Diary of Jane - Single Version,Breaking Benjamin,['5BtHciL0e0zOP7prIHn3pP'],alternative metal nu metal postgrunge,2006,200.547,75,0.392,0.964,10,55.559,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024
1CGhHQZF487xpWITQW1bam,Entre Tú y Yo,Chema Rivas,['1tMWkquIkQtVD6vaZlDbSQ'],trap latino,2020,224.0,75,0.854,0.669,9,54.794,0,0.0617,0.288,0.0,0.221,0.484,120.023
2ECKWYbTPpKvtnKiRiUQqC,Como Si Nada,Adso Alejandro,['29b16XDtyMXDrfo2hZ69wf'],trap venezolano venezuelan hip hop,2020,156.0,75,0.759,0.576,11,54.239,0,0.363,0.405,1.03e-05,0.129,0.732,178.173
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,['0TqIPD4IS1w4e30R38B3vj'],soft rock yacht rock,1979,276.493,75,0.836,0.509,0,46.332,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714
1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,['7bu3H8JO7d0UbMoVzbo70s'],new wave permanent wave rock,1979,155.973,75,0.462,0.836,11,54.234,0,0.0621,0.00517,0.0,0.18,0.671,168.766
6SnO4yCCYtz2rffMpEAlro,Nace Un Borracho,Christian Nodal,['0XwVARXT135rw8lyw1EeWP'],mariachi nuevo regional mexicano ranchera regional mexican,2020,176.347,75,0.626,0.47,0,57.016,1,0.0316,0.522,0.0,0.201,0.825,140.046
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,['0epOFNiUfyON9EYx7Tpr6V'],alternative rock garage rock indie rock modern rock permanent wave rock,2003,219.827,75,0.489,0.649,9,54.89,1,0.0336,0.000603,0.713,0.101,0.77,158.009
7j74lucZ59vqN67Ipe2ZcY,Maneater,Daryl Hall & John Oates,['77tT1kLj6mCWtFNqiOmP9H'],album rock classic rock mellow gold rock soft rock yacht rock,1982,273.173,75,0.724,0.498,11,46.917,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,Savage Garden,['3NRFinRTEqUCfaTTZmk8ek'],australian pop boy band dance pop europop pop rock,1997,277.267,75,0.555,0.698,0,51.126,1,0.0287,0.403,0.0,0.0851,0.816,168.12
16ONd70tvWAaLIc6hcLzaG,Aquí Abajo,Christian Nodal,['0XwVARXT135rw8lyw1EeWP'],mariachi nuevo regional mexicano ranchera regional mexican,2020,143.933,75,0.638,0.437,4,56.143,1,0.0332,0.282,0.0,0.0894,0.618,147.88
1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,Shania Twain,['5e4Dhzv426EvQe3aDb64jL'],canadian country canadian pop country country dawn dance pop,1997,212.2,75,0.585,0.494,3,51.249,1,0.0353,0.363,0.0,0.0886,0.634,133.822
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,['3fMbdgg4jU18AjLCKBhRSm'],pop rb soul,1979,220.627,75,0.808,0.535,1,47.479,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031
2SDswD3RdceDWthkgCrCCU,All Your Exes,Julia Michaels,['0ZED1XzwlLHW4ZaG4lOT6m'],alt z dance pop electropop pop postteen pop,2021,209.276,75,0.603,0.618,1,54.816,1,0.0319,0.0232,0.0,0.118,0.323,112.114
1p7m9H4H8s0Y7SgRm7j3ED,Flaca,Andrés Calamaro,['3tAICgiSR5PfYY4B8qsoAU'],argentine rock cantautor latin alternative latin rock pop argentino rock en espanol,1997,277.653,75,0.739,0.745,7,53.342,1,0.0267,0.21,0.0135,0.127,0.949,109.326
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire, The Emotions","['4QQgXkCYTt3BlENzhyNETg', '64CuUOOirKmdAYLQSfaOyr']",chicago soul classic soul disco funk girl group jazz funk motown postdisco quiet storm soul southern soul urban contemporary disco funk jazz funk motown quiet storm soul,1979,288.293,75,0.802,0.756,2,49.209,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715
5iIpbD34k4wnuRMZDNnuWf,I'm Not Cool,HyunA,['3UwlejyX2b458azZ7eCnHb'],kpop,2021,174.173,75,0.883,0.845,11,57.931,1,0.0585,0.0161,0.00157,0.29,0.656,116.004
1xXQCSt0xkfeGhe18ey2p8,"YSY A: Bzrp Music Sessions, Vol. 37","Bizarrap, YSY A","['716NhGYqD1jl2wI1Qkgq36', '2qWK8K2Jfh67UqtwY8tCW6']",argentine hip hop trap argentino argentine hip hop pop venezolano trap argentino trap latino,2021,156.656,75,0.828,0.788,2,56.043,1,0.301,0.38,0.0,0.072,0.961,116.939
77Bt2DXJE1R1qsnm4D10Ox,Breakups,Seaforth,['1ryJB2bhfYjjIt8kqy4BoG'],contemporary country country pop,2021,223.129,75,0.531,0.552,1,54.055,1,0.0309,0.436,0.0,0.0786,0.328,74.931
2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),"BLACKPINK, Selena Gomez","['41MozSoPIsD1dJM0CLPjZF', '0C8ZW7ezQVs4URX5aX7Kqx']",dance pop pop postteen pop kpop kpop girl group,2020,175.81300000000002,75,0.79,0.729,9,56.157,1,0.334,0.0342,9.31e-05,0.0411,0.904,159.989
63OQupATfueTdZMWTxW03A,Karma Police,Radiohead,['4Z8W4fKeB5YxbusRsdQVPb'],alternative rock art rock melancholia oxford indie permanent wave rock,1997,264.067,75,0.36,0.501,7,50.871,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807
5hCtPGRLgeF05Q902Qdxe2,Wein für mich,"KASIMIR1441, WILDBWOYS","['7ADRm1oT7VmhRRZrZqycV6', '44yXVrsMTsKGUBHZsYFZNq']",german alternative rap german trap tekk ,2021,128.8,75,0.688,0.683,6,52.546,0,0.15,0.027,0.0,0.368,0.817,120.01
4nTduFjaTmGysc9WKNuCcs,Vida de Rico,Camilo,['28gNT5KBp7IjEOQoevXf9N'],colombian pop reggaeton colombiano,2021,184.722,75,0.808,0.497,6,55.992,1,0.0453,0.18,0.0,0.0642,0.962,87.987
4jmvkbDw0cuWD2Fi9VswFQ,Mai Dire Mai (La Locura),Willie Peyote,['00CsjN69YCczmdW0bDKaCC'],italian hip hop italian indie pop rap napoletano turin indie,2021,208.664,75,0.733,0.793,1,53.877,1,0.181,0.204,0.0,0.139,0.856,138.084
4ReJJcpW8HtVnqzhf6DwNV,Close To You,Dayglow,['6eJa3zG1QZLRB3xgRuyxbm'],austindie indie pop modern rock,2021,194.693,75,0.875,0.649,6,54.246,1,0.0433,0.429,0.00237,0.0704,0.833,140.031
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,['3WrFJ7ztbogyGnTHbHJFl2'],beatlesque british invasion classic rock merseybeat psychedelic rock rock,1963,155.227,75,0.482,0.849,2,50.802,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631
44WLOqH7QayQOQdeUHeKUK,We are Bulletproof : the Eternal,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2020,261.543,75,0.526,0.575,9,54.785,0,0.0309,0.225,0.0,0.108,0.19,84.047
0U10zFw4GlBacOy9VDGfGL,We Found Love,"Rihanna, Calvin Harris","['5pKCCKE2ajJHZ9KAiaK11H', '7CajNmpbOovFoOoasH2HaY']",dance pop edm electro house house pop pop dance progressive house uk dance barbadian pop dance pop pop postteen pop urban contemporary,2011,215.227,75,0.735,0.766,1,55.515,1,0.0383,0.025,0.00138,0.108,0.6,127.985
6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,['3HVdAiMNjYrQIKlOGxoGh5'],alternative metal hard rock industrial metal industrial rock nu metal rap rock,1998,222.827,75,0.591,0.963,0,53.511,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03
5pmL3RzOy3IvGFaSDi4hZL,Hangover,"Taio Cruz, Flo Rida","['6MF9fzBmfXghAz953czmBC', '0jnsk9HBra6NMjO2oANoPY']",dance pop edm pop pop rap dance pop miami hip hop pop pop rap,2011,244.907,75,0.606,0.883,3,56.757,1,0.0423,0.00872,0.0,0.0698,0.608,128.053
0FktnzDqjClqU6iqOZVEs2,BYE ME FUI,Bad Bunny,['4q3ewBCX7sLwd24euuV69X'],latin reggaeton trap latino,2020,178.0,75,0.712,0.599,5,53.658,0,0.112,0.412,2.15e-05,0.103,0.588,179.788
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,['74ASZWbe4lXaubB36ztrGX'],album rock classic rock country rock folk folk rock mellow gold rock roots rock singersongwriter,1965,369.6,75,0.483,0.721,0,53.164,1,0.032,0.729,0.0,0.189,0.562,95.261
6Rqn2GFlmvmV4w9Ala0I1e,Feeling Good,Nina Simone,['7G1GBhoKtEPnP86X2PvEYO'],adult standards jazz blues soul soul jazz torch song vocal jazz,1965,174.0,75,0.399,0.326,7,50.761,0,0.0386,0.864,0.0,0.191,0.546,79.206
5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,['5tKXB9uuebKE34yowVaU3C'],dance pop pop rap postteen pop,2009,182.307,75,0.706,0.751,9,53.677,1,0.0708,0.173,0.0,0.168,0.195,91.031
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),Ms. Lauryn Hill,['2Mu5NfyYm8n5iTomuKAEHl'],conscious hip hop hip pop neo soul new jersey rap rb urban contemporary,1998,320.267,75,0.535,0.505,2,51.074,0,0.245,0.0393,0.0,0.0923,0.495,99.935
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,['0Grjlu7ncIuCaSYvCs9fcd'],pop rock,1998,300.773,75,0.621,0.901,2,54.604,1,0.0302,0.17,0.0,0.0875,0.744,113.967
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,['6tbjWDEIzxoDsBA1FuhfPW'],dance pop europop pop,2005,337.733,75,0.649,0.647,9,52.305,0,0.0452,0.0039,0.161,0.0686,0.405,125.02
4PmMVdIFpJTB9WQbmILf4p,How We Do,"The Game, 50 Cent","['0NbfKEOTQCcwd6o7wSDOHI', '3q7HBObVc0L8jNeTe5Gofh']",gangster rap hip hop pop rap rap southern hip hop trap east coast hip hop gangster rap hip hop pop rap queens hip hop rap,2005,235.533,75,0.862,0.648,4,52.599,0,0.251,0.0455,0.0,0.0332,0.637,98.012
4Hff1IjRbLGeLgFgxvHflk,DARE,Gorillaz,['3AA28KZvwAUcZuOKwyblJQ'],alternative hip hop,2005,245.0,75,0.76,0.891,11,54.148,0,0.0372,0.0229,0.0869,0.298,0.966,120.264
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,Bad Bunny,['4q3ewBCX7sLwd24euuV69X'],latin reggaeton trap latino,2020,160.638,75,0.882,0.612,4,53.897,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982
0lP4HYLmvowOKdsQ7CVkuq,The Kill,Thirty Seconds To Mars,['0RqtSIYZmd4fiBKVFqyIqD'],modern rock pop punk postgrunge rock,2005,231.533,75,0.179,0.912,4,56.119,0,0.0791,0.0014,0.000294,0.582,0.289,182.99
1AM8QdDFZMq6SrrqUnuQ9P,Feeling Good,Michael Bublé,['1GxkXlMwML1oSg5eLPiAz3'],adult standards canadian pop jazz pop lounge,2005,237.333,75,0.535,0.548,1,53.49,1,0.037,0.533,1.48e-06,0.123,0.477,115.144
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,Korn,['3RNrq3jvMZxD9ZyoOZbQOD'],alternative metal funk metal nu metal rap metal rock,1998,255.733,75,0.353,0.898,2,54.123,1,0.052,2.23e-05,0.105,0.39,0.525,103.293
6lEuFGrUqR9Yc6hSsHPnYP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,['7Ey4PD4MYsKc5I2dolUwbH'],album rock classic rock hard rock rock,1998,299.76,75,0.39,0.649,2,54.837,1,0.0345,0.172,0.0,0.216,0.144,121.16
5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,"Bad Bunny, Don Omar","['4q3ewBCX7sLwd24euuV69X', '33ScadVnbm2X8kkUqOkC6Z']",latin reggaeton trap latino latin latin hip hop puerto rican pop reggaeton trap latino tropical,2020,194.2,75,0.772,0.83,7,54.981,1,0.0599,0.016,0.0,0.0843,0.697,94.011
0TBbNYzmtCfN5cpZSCVNIz,No Toque Mi Naik,"Nicki Nicole, Lunay","['2UZIAOlrnyZmyzt1nuXr9y', '47MpMsUfWtgyIIBEFOr4FE']",latin latin pop reggaeton reggaeton flow trap latino tropical argentine hip hop rb argentino trap argentino trap latino,2021,143.925,75,0.763,0.784,2,56.869,1,0.203,0.284,4.5e-06,0.145,0.609,95.045
5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,Simon & Garfunkel,['70cRZdQywnSFp9pnc2WTCE'],classic rock folk folk rock melancholia mellow gold rock,1964,185.413,75,0.525,0.216,6,46.449,1,0.0301,0.837,0.0,0.107,0.328,106.761
7HBW6yX8iRf81nn6NVOzHL,Putus Atau Terus,Judika,['5fS7aONqrIhiw6YzgKVOsd'],indonesian pop,2020,248.824,75,0.689,0.194,9,52.812,1,0.0369,0.827,0.0,0.111,0.387,135.582
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,['1aX2dmV8XoHYCOQRxjPESG'],art rock new romantic new wave new wave pop permanent wave sophistipop synthpop,1981,236.92,75,0.731,0.738,9,51.875,0,0.0377,0.184,0.0,0.214,0.958,117.656
1SelxYHPb04GjUy0oYV1Jw,Mon poto - Extrait de la BO de « En Passant Pécho »,"Kore, Ninho","['78Die3Gb8yaElTmGCa7m7N', '6Te49r3A6f5BiIgBRxH7FH']",french hip hop pop urbaine francoton french hip hop pop urbaine rap francais,2021,183.133,75,0.743,0.622,4,54.668,0,0.136,0.904,1.66e-05,0.143,0.317,140.054
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & The Blackhearts,['1Fmb52lZ6Jv7FMWXXTPO3K'],glam punk rock,1981,175.173,75,0.535,0.716,4,54.975,1,0.0431,0.326,0.0,0.659,0.901,94.379
27a0ydWvFCt4jgl9m61lS1,THAT'S A JOKE,NF,['6fOMl44jA4Sp5b9PpYCkzz'],hip hop pop rap rap,2021,229.657,75,0.788,0.933,9,57.336,1,0.298,0.599,0.0,0.685,0.6,139.016
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,['5NGO30tJxFlKixkPSgXcFE'],album rock art rock classic rock mellow gold new wave permanent wave rock soft rock,1981,260.573,75,0.558,0.768,2,50.003,1,0.0343,0.121,0.0626,0.124,0.429,81.909
2lBLzzEARN8mGgHFaXYKKk,Dieci,Annalisa,['0EqkKYDK9EkKY5N7zU3FPv'],italian adult pop italian pop,2021,198.871,75,0.636,0.65,1,55.955,1,0.24,0.573,0.0,0.101,0.303,61.837
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",['4QQgXkCYTt3BlENzhyNETg'],disco funk jazz funk motown quiet storm soul,1981,339.32,75,0.869,0.648,11,51.302,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035
7moGDROshDKDpuQxtQ3q4m,Champion,"Serge Ibaka, Ninho","['4fDx6CTJ4KWhnAg6TvwmWe', '6Te49r3A6f5BiIgBRxH7FH']",french hip hop pop urbaine francoton french hip hop pop urbaine rap francais,2021,190.246,75,0.556,0.639,9,53.348,0,0.0974,0.282,0.0,0.0878,0.591,99.627
16wAOAZ2OkqoIDN7TpChjR,Yummy,Justin Bieber,['1uNFoZAHBGtllmzznpCI3s'],canadian pop pop postteen pop,2020,208.52,75,0.676,0.506,9,53.348,0,0.0958,0.345,0.0,0.118,0.497,145.842
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,['1vyhD5VmyZ7KMfW5gqLgo5'],latin reggaeton reggaeton colombiano trap latino,2020,200.667,75,0.881,0.696,11,56.162,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002
3yraHvsUkmnJjGhOrx1CSg,Als Ik Je Weer Zie,"Thomas Acda, Paul de Munnik, Maan, Typhoon","['50o63K3IrY47g46E8R071Y', '1HFg9B0Jvwqzqiuqg9cASk', '5vmwWgrlwCfHm1P0vdDFbU', '6kBlEsdNeNW2qnmW56xDhx']",dutch hip hop dutch indie dutch pop dutch rock dutch pop dutch rock dutch cabaret dutch pop dutch rock ,2021,207.733,75,0.74,0.604,7,53.216,1,0.0379,0.372,0.0,0.0829,0.602,101.925
31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,['2ekjTXgjxbWwBX5lTAj4DU'],adult standards album rock disco mellow gold new wave pop soft rock yacht rock,1997,251.067,75,0.712,0.549,5,50.516,1,0.0254,0.011,0.0,0.118,0.552,109.882
08YwAPnX8sygJUXG9rvhDv,ハルジオン,YOASOBI,['64tJ2EAv1R6UaZqc4iOCyj'],jpop japanese teen pop,2021,198.6,75,0.687,0.873,8,56.148,1,0.0335,0.0545,0.0,0.318,0.884,130.024
5T7pVU8KMd7hpyqfWt0nhy,Aventador,"Capital Bra, Jamule","['4WZGDpNwrC0vNQyl9QzF7d', '4sVieJlKgpZ2k9ESNS5IdN']",german hip hop german hip hop,2021,196.518,75,0.597,0.632,1,54.208,1,0.054,0.698,0.00191,0.129,0.42,84.915
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,['1mX1TWKpNxDSAH16LgDfiR'],latin latin arena pop latin pop mexican pop pop,2015,247.64,75,0.531,0.834,2,56.056,1,0.052,0.277,0.0,0.131,0.526,142.026
14ngWWxvUSnIMXgF6rzSk1,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine","['4AKwRarlmsUlLjIwt38NLw', '2h6hAChW74hB9HvrNoK1RY', '2fsk4VlJdNF6G8cCMDrrzB']",nyc pop  edm pop dance tropical house,2020,156.96,75,0.798,0.828,2,54.64,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962
2vpVR1L7Qfkd7D6qFNuorq,Pierre,Ryn Weaver,['2MuFzH1J5I6gGFYo2qhZmX'],alt z electropop indie poptimism,2015,202.733,75,0.607,0.827,9,55.718,1,0.0484,0.289,2.95e-06,0.719,0.552,100.062
1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,"$uicideboy$, Pouya","['1VPmR4DJC1PlOtd0IADAO0', '4nXOZlYoAD67hF9aUEncMY']",dark trap new orleans rap underground hip hop dark trap emo rap miami hip hop underground hip hop,2015,205.766,75,0.686,0.621,11,52.757,1,0.187,0.0656,0.000221,0.139,0.187,112.082
0N3W5peJUQtI4eyR6GJT5O,King Kunta,Kendrick Lamar,['2YZyLoL8N0Wb9xBt1NhZWg'],conscious hip hop hip hop rap west coast rap,2015,234.693,75,0.884,0.657,6,55.431,0,0.0977,0.00589,0.0,0.154,0.489,107.059
6ybViy2qrO9sIi41EgRJgx,Don't Know Why,Norah Jones,['2Kx7MNY7cI1ENniW7vT30N'],adult standards contemporary vocal jazz jazz pop neo mellow vocal jazz,2002,186.147,75,0.732,0.198,5,48.225,1,0.028,0.883,1.1e-05,0.0659,0.618,88.174
3qgPpwtuRu5oP8EtFSj8HE,SO DONE,The Kid LAROI,['2tIP7SsRs7vjIcLrU85W8J'],australian hip hop,2020,126.521,75,0.719,0.598,9,53.746,1,0.077,0.232,0.0,0.115,0.303,142.592
2CzUlaKN1mvb0szagSR3ux,Fuck The World (Summer in London),Brent Faiyaz,['3tlXnStJ1fFhdScmQeLpuG'],dmv rap pop rb rap,2020,236.704,75,0.679,0.281,3,44.494,0,0.184,0.873,0.00335,0.215,0.234,74.996
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,['1UdQqCUR7RwB9YYJONwbdM'],alternative metal nu metal postgrunge rap rock,2002,285.57,75,0.492,0.896,4,54.181,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,['31TPClRtHm23RisEBtV3X7'],dance pop pop,2002,288.333,75,0.624,0.654,8,53.418,0,0.183,0.577,0.0,0.104,0.564,73.898
65H6t1WQBim6q93yM8fEwn,Obsesion,"Aventura, Judy Santos","['1qto4hHid1P71emI6Fd8xi', '1seU2dut8PjGSZbgrPl7by']",bachata bachata bachata dominicana latin latin hip hop latin pop trap latino tropical,2002,254.72,75,0.804,0.56,1,53.088,0,0.0397,0.416,0.0,0.0608,0.768,133.682
7DhYjNLksXZhbRQeheAums,Caraluna,Bacilos,['1mux8L6xg2Cmrc7k0wQczl'],colombian pop latin latin pop pop rock en espanol,2002,266.16,75,0.76,0.773,9,54.686,1,0.0675,0.176,0.0,0.1,0.895,102.789
5qTvkDrSfvwDv6RBjjcfQr,Get Busy,Sean Paul,['3Isy6kedDrgPYoTS1dazA9'],dance pop dancehall pop pop rap,2002,211.666,75,0.735,0.824,10,55.857,0,0.036,0.615,0.0,0.158,0.726,100.202
0BRHnOFm6sjxN1i9LJrUDu,The Anthem,Good Charlotte,['5aYyPjAsLj7UzANzdupwnS'],alternative metal pop punk,2002,175.09300000000002,75,0.494,0.939,1,56.873,1,0.126,0.00666,0.0,0.139,0.893,177.751
3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,['2YZyLoL8N0Wb9xBt1NhZWg'],conscious hip hop hip hop rap west coast rap,2015,219.333,75,0.796,0.766,7,54.026,1,0.238,0.0742,0.0,0.0827,0.558,110.034
06kxa3al7bUqRRo5nAFduZ,Nightlight,"ILLENIUM, Annika Wells","['45eNHdiiabvmbp4erw26rg', '0kErUwb6xgWfkdn0RyZWHZ']",edm electropop melodic dubstep pop pop dance tropical house la pop,2020,222.4,75,0.494,0.651,11,55.873,0,0.0384,0.0819,0.0,0.104,0.162,149.979
2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos,['2rc78XDH9zuJP6bm78lU8Z'],album rock art rock blues blues rock british blues classic rock country rock electric blues folk rock hard rock mellow gold psychedelic rock rock roots rock soft rock,1970,423.84,75,0.404,0.902,1,56.12,1,0.0665,0.577,0.297,0.287,0.497,115.669
