id,followers,genres,name,popularity
2IoSLl3tqYMq9DzR0d6NJN,170522.0,francoton french hip hop pop urbaine rap francais rap marseille,Elams,65
4oPnjkJcLqOim9KJxvIYMz,170119.0,brazilian hip hop,Duzz,65
5FsfZj0Mp6YwEWytuJUcWt,169119.0,chillhop japanese chillhop korean rb lofi beats,Jinsang,65
6RHKEd9dpzQ4c09x8Zdaxu,167456.0,alt z electropop indie cafe pop indie electropop pop postteen pop social media pop swedish pop viral pop,Clara Mae,65
6g10GEtmIVqIQBhPZh4ScQ,164395.0,ccm,Zach Williams,65
3HQyFCFFfJO3KKBlUfZsyW,161560.0,disney movie tunes singersongwriter,Randy Newman,65
0Oazwl71qoHvXnbSxv0wOT,161100.0,anime rock jpoprock otacore,BURNOUT SYNDROMES,65
6iWuBN32BqCJAeXW6o3nil,160924.0,alternative rb chill rb indie rb nyc pop pop vapor soul,Cautious Clay,65
2FgZrgTMX6Sk0VNcOsEPmm,159986.0,kpop korean pop,Punch,65
3836OTICMPjhTMMcpPw4EC,159838.0,nordic house norwegian pop pop dance tropical house,Broiler,65
1rSGNXhhYuWoq9BEz5DZGO,158642.0,big room edm electro house pop dance pop edm progressive electro house progressive house progressive trance russian edm trance tropical house uplifting trance,ARTY,65
2ySHS7UojGu20XfUPaBlyu,155592.0,contemporary country country pop modern country rock,Devin Dawson,65
3iAhNz3e31lBuXYOsqGsf3,155476.0,uk alternative hip hop uk drill uk hip hop,Unknown T,65
5rX2c1zow6hCph8PnnU3kF,154987.0,adult standards bossa nova brazilian jazz lounge sambajazz vocal jazz,Astrud Gilberto,65
0jeYkqwckGJoHQhhXwgzk3,154897.0,urbano espanol,Cruz Cafuné,65
4ryoUS0W8qXokfMxrlJt6O,154317.0,modern reggae,Skip Marley,65
5aMIbwZQvP2MHPMVC5zCGj,150574.0,alternative rb canadian contemporary rb indie rb rb trap soul,ODIE,65
48zixAu4wMDZwpVbOenDU7,150555.0,chilena cumbia sonidera,Grupo Cañaveral De Humberto Pabón,65
0WDJa0qnagyOnMaiD26wht,147984.0,polish hip hop polish trap,Kubi Producent,65
4cUkGQyhLFqKHBtL58HYVp,143778.0,escape room indie rb indie soul la pop,Channel Tres,65
4596e2d3KmYzAeVenjCxfj,138596.0,alternative rb indie soul rb,Free Nationals,65
7o96HO2zrujyATtVsqGhh3,137219.0,indie pop indie rock modern rock vapor soul,Goth Babe,65
1h3ucVy2E3Feh5LGO7agfW,135329.0,latin viral pop mexican edm,Leon Leiden,65
4zP89WNloauEX8v8JdZbxP,130680.0,brazilian hip hop,UCLÃ,65
2YVF0Ou5zIc4mpgtLIlGN0,130270.0,dream trance eurodance europop trance,Robert Miles,65
6EMoWayH9WulC8F8b6m3BH,126713.0,musica para ninos,El Reino Infantil,65
107CG0UhUl9GJnPwF83N63,125895.0,anthem worship ccm christian pop world worship,UPPERROOM,65
1LKo6ZA3RNvKtLa6zDu32S,125631.0,basshall dancehall,Kranium,65
0xu4jAQQv7ZAqvFGdc9HgP,121177.0,alt z electropop indie cafe pop pop,Boy In Space,65
4TH4BHy0LdBi3dpBW4P2UX,118821.0,reggae fusion virgin islands reggae,R. City,65
7FU0xCgmSYQEiBeevUqQ4S,116739.0,indie folk indie pop indie poptimism modern rock nyc pop stomp and holler vapor soul,Yoke Lore,65
7DkseLyOZrdRjCuoWFtqFi,116525.0,corrido norteno nuevo regional mexicano regional mexican,Edicion Especial,65
3wsYquQ9CiMlYG54BUR2ff,110341.0,argentine hip hop,ZARAMAY,65
6Paz0vXJJ9bCPf0fEm3qzg,108847.0,electropop norwegian indie norwegian pop tropical house,Dagny,65
6N4HlHINMvoTyAL0yhBUCk,104286.0,chillhop focus beats japanese chillhop lofi beats,Saib,65
7gAYvcQFmAruyvwGjxrSUr,102703.0,indie psychpop shimmer psych,Absofacto,65
1MQ48GaF9nanTisRGu3Mtl,99696.0,otacore,Shayne Orok,65
3eAOH2az3fQIfX2UAw0FfC,99431.0,nz reggae,L.A.B.,65
1mU61l2mcjEFraXZLpvVMo,99247.0,pop edm,Matthew Koma,65
4Q3xLVaD2uBZGVxmCYuSkt,94634.0,polish hip hop polish trap,Kabe,65
4kcQWQDK0u9AftVSpdrAgk,92777.0,trap argentino trap triste,Luck Ra,65
03GruNQP8X25PCoWzdvIGZ,91886.0,german soundtrack scorecore soundtrack,Klaus Badelt,65
19u3RGWKsjmbg9eI6zAiNp,91541.0,french hip hop pop urbaine rap francais,13 Organisé,65
6U1dV7aL68N7Gb0Naq34V5,90264.0,alt z escape room modern indie pop,REI AMI,65
3O5HD95HTEPgoPFOjAb7yV,89786.0,viral rap,DripReport,65
7D62OQfwvslnxJn9DkZm2F,88446.0,spanish pop urbano espanol,Pole.,65
30CTTIqrcr82nS6B40j975,88078.0,trap mexicano,Robot95,65
2ifvIECHAlEgPMBuBOJ0lG,87457.0,scorecore soundtrack video game music,Bear McCreary,65
6jsjhAEteAlY0vCiLvMLBA,86358.0,electropop indie electropop indie poptimism pop edm,ROZES,65
22dFwJoRBV51ue5TGnC7Dt,85230.0,drill espanol rap espanol trap latino urbano espanol,Beny Jr,65
0LyOADBjj28cbvJWTXUEGA,84376.0,deep talent show hollywood movie tunes,Loren Allred,65
5yOvAmpIR7hVxiS6Ls5DPO,83767.0,nigerian pop,Omah Lay,65
3XcCT5MPlQPWFTJyzXbfuX,81972.0,detroit hip hop,Maejor,65
0NxhAEPOSeCg6vypFr7yjU,80695.0,viral pop,Madilyn Bailey,65
2hHUcumhJFUHQKg5h3jI1Y,78030.0,dinner jazz,Jazz Lounge Bar,65
0s1ec6aPpRZ4DCj15w1EFg,77661.0,compositional ambient soundtrack,Dario Marianelli,65
2vJvM1hPBYqDoGBje0kRMd,76443.0,desi pop punjabi pop,Jassa Dhillon,65
3jpPlA4ASvE9TlObazOIee,75330.0,jpop japanese pop rap,BLOOM VASE,65
1ZDu0fOcpCIjDwyl2cvk08,75220.0,italian hip hop trap italiana,Vale pain,65
2sd9Q3r0Jhqpe3w9WVuG43,75002.0,diva house hip house vocal house,Crystal Waters,65
3gm9b6AeMf2eGQTLashkDt,74908.0,polish hip hop polish trap,Deemz,65
6LXRvV2OAtXF7685fzh3mj,74874.0,nyc rap,Rowdy Rebel,65
1oyUjl52ohRrCv3EL1UdpM,74618.0,la pop,Confetti,65
726MxZBpkxnnoKl6aN7mmj,73256.0,bboy funk instrumental funk modern funk,Cookin' On 3 Burners,65
1Ek3VdZ8EPmcvgRIqnHlrF,72764.0,classic swedish pop europop swedish pop,Björn Skifs,65
7apN8bBgl19E0Ona9pvPq0,72507.0,anthem worship ccm world worship worship,Cody Carnes,65
5f5mH9BDkeyXmDbzevu38d,71801.0,melbourne bounce international,Alfons,65
4WUGQykLBGFfsl0Qjl6TDM,71543.0,belgian edm deep groove house edm house pop dance tropical house,The Magician,65
6nd2oiKSu9ksEAMzpXjIyi,71280.0,islamic recitation quran,Sheikh Mishary Rashid Alfasay,65
6V70yeZQCoSR2M3fyW8qiA,70770.0,australian indie australian indie rock australian pop fremantle indie perth indie,Spacey Jane,65
6fs2or0cKLEM2xohWq8SoX,66319.0,chinese electropop,Lexie Liu,65
65jIUih0ZeTUJhSTRuYxpi,65885.0,reggaeton reggaeton flow trap latino,Omy de Oro,65
0PMk31f9Log4ixwUUY40p6,62265.0,funk carioca pagode novo pop nacional,Malibu,65
7GDrXlpRrdG29o4n0pNR5D,61843.0,bass house,Bru-C,65
6qrqAYlS6lUj2BVXax7SZW,60546.0,funk 150 bpm funk carioca trap funk,Mc Jacaré,65
3LvwPiJQJ0da0GurKMToV0,59669.0,italian hip hop trap italiana,Baby Gang,65
6zTbBugfNc95zo8ClFDhIn,55769.0,hollywood pop postteen pop,Troy,65
6ARKr2ZoLf9TDoQiZarJMt,55155.0,german trap,makko,65
5C95YXNLyaqbZjhwXMjZ4r,54444.0,binaural brain waves sleep,Binaural Beats Sleep,65
5fNuYnFYyzsrVRtDcKPnxb,54191.0,jrap,AKLO,65
4MU4rC7z6JpqxqbHDqtz7H,53833.0,flamenco urbano pop flamenco,Keen Levy,65
6CTStccOisUTgXVrtCIANm,52697.0,viral rap,Ricky Desktop,65
4hFBhdNVZZuVk5FYThUwaN,52119.0,japanese vgm,アトラスサウンドチーム,65
7qd6KGoABHifvXKeFNe2Yb,50829.0,trap queen,Wolftyla,65
5lmSBamD6zMcpHPqPpwmwN,48319.0,piano cover,Disney Peaceful Piano,65
5AueQd01cgyqBRQ82ns5cd,46458.0,sad rap,RØNIN,65
1zofEGCCvRwAdhetK573gb,45950.0,turkish trap pop,emir taha,65
7dOCnyDR2oEa1hQlvTXvdT,45896.0,indie cafe pop indiecoustica neo mellow,Cody Fry,65
36caCzfSrrL7a8Mvd1SuRr,44739.0,german hip hop german trap,Chapo102,65
2TWBei99x2tV70bdYbWdAf,42746.0,circuit guaracha,Dayvi,65
1oMiDFyAgmIzw9ZBQYHOJI,42545.0,musica canaria,El Guincho,65
0x3PXj1WnuW7YsBxQK57xM,42270.0,indie cafe pop norwegian pop tropical house,Ruben,65
7AcV1lk8Zrgo1691PDWEle,40436.0,afro soul afropop south african pop south african pop dance,Freshlyground,65
5bf6yYgHODBW5EreBZshpX,40418.0,cali rap rap rock,Styles Of Beyond,65
6HclTVD03WSY6GUpN16BkP,39468.0,classical performance orchestral performance,Claudio Abbado,65
3vUMXQ9kPnZAQkMkZZ7Hfh,38826.0,rap francais,Tiakola,65
5wOlRsRt9ggoBDjjmhaF7x,38803.0,danspunk swedish eurodance,Albatraoz,65
7A02nc5WKMBLqSKXxGZ4o8,37691.0,latin pop reggaeton colombiano,Llane,65
6eVWXmKBW7Iltub01D9R1c,37117.0,modern alternative pop,Valerie Broussard,65
3MDsnjqnEd5TJaYsuacX1I,36797.0,barnmusik barnsagor,Astrid Lindgren,65
1QOHbhVRpDoNtRkz79si6b,36578.0,dance pop deep groove house house pop dance tropical house uk dance,Karen Harding,65
5X1JzPIIonP3u9lA580pPT,36348.0,canadian pop,Francesco Yates,65
1U5zgr455OGyIkLNXvDdrf,35295.0,sleep,Traditional,65
1Bo8Afb2Qbjs4x6kJHyjle,32681.0,filter house new french touch nu disco,Gigamesh,65
0uGApGjjFXKwUOAqYBeX7B,32642.0,deep house deep tropical house new french touch pop dance pop edm tropical house,Deepend,65
0iqgjl0OG3z53PZVIB7ZyD,32052.0,classical piano compositional ambient nordic classical piano,Víkingur Ólafsson,65
2t1vHqFELDwweQWM6JYxHG,30091.0,uk pop,Kelvin Jones,65
2AdUWxNm17kkGZiPGuorth,29464.0,brega funk funk carioca,MC Mari,65
6F3vLfyutkUhpM50G84eMt,29151.0,deep groove house house scottish rock,Endor,65
5MboRLcEpLbsshOx64OdA6,28878.0,lofi vgm,Mikel,65
6dO0RkhFhjMwLtLQqNgL8r,28567.0,indonesian viral pop,Issam Alnajjar,65
3loTvAld5Tpk5aSNbboGpj,28270.0,danspunk russelater,Rasmus Gozzi,65
4NYa9HEvARX9LXU4LRoGny,25762.0,funk bh,Mc Vitin do LJ,65
3VhKwjUzCzgIJAzpjMBXmQ,25592.0,sad rap,Rarin,65
5uWT1NONby2BqNCu42fdDc,24592.0,uk drill,A92,65
7zNPHpOB4uBduLjmEZzzpy,23865.0,kleine hoerspiel,Was ist Was,65
4UqfXEVibVEPfoopm7Pduc,23601.0,banda corrido nuevo regional mexicano regional mexican sierreno,Los 2 de la S,65
3z9G13I73VCCZgf2j7i8q2,23072.0,irish drill irish hip hop,Offica,65
1okJ4NC308qbtY9LyHn6DO,21533.0,electropop,BloodPop®,65
23herDudxPBB3S81GB5uG3,20825.0,rap espanol urbano espanol vapor twitch,Alizzz,65
5344K3N7rx7kw1HjO8psuq,20722.0,deep tropical house pop dance pop edm tropical house,James Carter,65
3ADyFy1orEwODaiHmRRMQp,19325.0,basshall,Puri,65
7MP4jhYmFEgb0AtiOkw55s,18864.0,chicano rap pop rap,Play-N-Skillz,65
4H6XYH7PhoJXhD45W93wkh,17705.0,tropical house,Mauve,65
3y0d6ljlxup7X9hZKSdKbr,17231.0,lullaby,Rockabye Lullaby,65
24Lqq3mnesl7IljSVFEBEO,16611.0,nordnorsk musikk norwegian indie norwegian pop,Hver gang vi møtes,65
2qE27oPLBZS3en1r1DIzhe,16304.0,musica de fondo,Chuva Para Dormir,65
25s9H1JQmTu3iuFzpXWUIg,16037.0,background piano calming instrumental neoclassical,Stephan Moccio,65
0Kwf0zcciIFGLCKiqNcO6Q,14338.0,dutch hip hop dutch rap pop,SRNO,65
1iBxtU5394iPOzmot1FDUD,13398.0,ukrainian electronic,Leat'eq,65
7vHAcPVlEDksRsCfkez2CD,13139.0,deep house pop edm tropical house,SRTW,65
46NCqFl8vhQZD77y7XkvJs,11939.0,chillhop lofi beats,goosetaf,65
3UV0wVQkft6lKLDGioqnyO,11467.0,traprun,Coopex,65
1tM4ox3QsSpl3R2VwLjJ47,11417.0,chill rb,Larissa Lambert,65
7Io0XduXk7aOHFHA7sLru2,11273.0,swedish pop,Bonn,65
21WAvVROZ83oUvJwFTG2dH,10617.0,sertanejo pop,João Bosco e Gabriel,65
2u6jNcpusijFS6ZzuWRwMv,10574.0,uk contemporary rb,Moss Kena,65
4hK7sEnm0se5bqoI3Yb5o1,9178.0,german hip hop german pop,SANTOS,65
3VXe7BcibISROhxRdPuRNL,9174.0,chillhop,Zmeyev,65
2LAqcqAQ8KPTsl1HBgBrqM,8116.0,hollywood,Michelle Williams,65
4C7NcNb9V6lakzMGHQlm8i,7664.0,chillhop lofi beats,Tom Doolie,65
3Xj8xqJUruJ2moKunjaf0d,7589.0,reading,Sir Arthur Conan Doyle,65
6TKygPpVT29oGUogu4J9Ec,7081.0,trap boricua,Yan Block,65
5UUdxfBMwm0hLlLgnZtBFv,6772.0,deep house deep tropical house pop dance pop edm tropical house,Madism,65
4XbnhifKeOnyfTsCInrQsX,6501.0,lofi beats,No Spirit,65
5xJ9q1lHwa8AShRof94oIt,6335.0,chillhop focus beats lofi beats,Phlocalyst,65
7mWMzxN6IAIQ1tfFFtAiQv,4870.0,british soul,Bryn Christopher,65
7C7NNCiIFavKH6oDarjp0v,4543.0,brega funk,JS o Mão de Ouro,65
7DCv5iEOfzc6EEe4GbFcOM,3991.0,sleep,White Noise Babies,65
44rJuOJLavqhY6qGgpQW4U,3818.0,alberta hip hop,Harm Franklin,65
2NMYOlZHIEsSq7pp5jBjic,1676.0,trap brasileiro,Kizzy,65
0iMWUBpWAGKAenBVePrZFP,1665.0,lofi beats,Project AER,65
23LCsWJ5XxgErIKrzBJNfS,897.0,music box,Music Box Orchestra,65
4M1FpEWs2PeYfJe7xxJfhH,4474474.0,glam rock,Freddie Mercury,64
6E2st8OqIaS7PU5gj95FSE,3237109.0,brazilian edm brazilian hip hop pop rap brasileiro trap brasileiro,1Kilo,64
4HF14RSTZQcEafvfPCFEpI,3196365.0,sertanejo sertanejo pop sertanejo universitario,Cristiano Araújo,64
1sDVuztNhGcetCLChkleDA,2687477.0,sertanejo sertanejo pop sertanejo universitario,Michel Teló,64
0urTpYCsixqZwgNTkPJOJ4,2584525.0,dance pop hip hop hip pop neo soul pop pop rap rb urban contemporary,Aaliyah,64
0ygQsC5td2maGmglpzd7tp,2362223.0,indonesian pop,Rossa,64
2kS0jWMkkFBL0mrl0VotD0,2250271.0,turkce drill turkish hip hop turkish trap,Ben Fero,64
0gXDpqwYNDODn7fB0RDN8J,2137236.0,classic bollywood classic tollywood desi pop filmi sufi,Mohammed Rafi,64
7zFBW2JxM4bgTTKxCRcS8Q,2125891.0,desi hip hop tamil hip hop tamil pop,Hiphop Tamizha,64
2dmQ0vMD3THLMcz7DsvfaT,2058528.0,brazilian rock hard rock brasileiro mpb pop rock brasileiro rock baiano,Pitty,64
53iGNetIf91uZx4Jb54cgb,1875981.0,brazilian edm brazilian hip hop,Haikaiss,64
0YdeGzSneJdP1NEKY3EFlR,1842859.0,adoracao brazilian gospel,Bruna Karla,64
29aw5YCdIw2FEXYyAJZI8l,1713998.0,filmi tamil pop,Harris Jayaraj,64
14T8NkbwXVZgbOvwnuGV89,1651183.0,jpop jpop boy group jpoprock jrock,GReeeeN,64
1HxtfSGL8pWUwAyVgpbU5B,1638431.0,adoracao brazilian gospel,Anderson Freire,64
3xNhaqwvNIAP57dWgMTP1d,1628236.0,corrido nuevo regional mexicano regional mexican,Cornelio Vega y su Dinastia,64
0qTZZWLzuD59Un5r1speHm,1525086.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Chris Jedi,64
4WnAHZz1pgl8hus8hidIRV,1497797.0,francoton french hip hop pop urbaine,MHD,64
2poCUrtJvVVgfA2hgri1IS,1395380.0,axe mpb pagode sertanejo,Roupa Nova,64
79Xp2rRN7wdsaTJgttdX3K,1319705.0,australian pop dance pop pop postteen pop viral pop,Cody Simpson,64
3TLGNOdp1UWYMnV5XG9HkR,1292939.0,latin arena pop latin pop pop flamenco spanish pop spanish pop rock,Malú,64
7M3xY5iHSzEtoL3FpqOD75,1285569.0,bhangra desi pop punjabi pop,Garry Sandhu,64
3YdT8QvV4QvY4DfVJhxdcZ,1276655.0,pop postteen pop,Grace VanderWaal,64
59Ih0XIAzMXq7Yf9ny3u5t,1274460.0,banda corrido norteno ranchera regional mexican,El Chapo De Sinaloa,64
4maKTxhTIDEnWKra7wEIMR,1269957.0,funk carioca funk ostentacao funk paulista,MC Menor da VG,64
6zZrFenNe3YPttxZsnQQs1,1267087.0,desi pop punjabi pop,Akhil,64
3uHUKCspaCzAab9A3LlGAr,1239938.0,desi pop punjabi pop,Mankirt Aulakh,64
0f1IECbrVV952unZkzrsg2,1232805.0,funk carioca funk ostentacao funk paulista,Mc Gw,64
5cB4d4jPYjMT326sjihQ4m,1208915.0,desi pop filmi modern bollywood sufi,Shaan,64
77IURH5NC56Jn09QHi76is,1182738.0,detroit hip hop gangster rap hip hop pop rap rap,Bad Meets Evil,64
6BeO1KuAWBqFriL1mLHtNc,1169891.0,bachata latin latin pop tropical,Leslie Grace,64
2dd5mrQZvg6SmahdgVKDzh,1166880.0,kpop krap korean old school hip hop,PSY,64
2HtEBtekn0bXogyogD3PTr,1144574.0,axe pagode sertanejo sertanejo pop sertanejo universitario,Victor & Leo,64
2DzRMyWgjuMbYvt5BLbpCo,1144172.0,neo soul new jack swing quiet storm rb soul urban contemporary,Anthony Hamilton,64
7E7CVSqFdLyh0K4AE9uTMo,1116730.0,cancion melodica latin latin pop,Pimpinela,64
6o7TsOGOEF5Mqpiz2KCyWE,1103493.0,russian hip hop russian pop,HammAli & Navai,64
2FLqlgckDKdmpBrvLAT5BM,1078885.0,kpop,Eric Nam,64
2mvVgc0UMgFwXGktcNmA6l,1062692.0,latin viral pop,Elenco de Soy Luna,64
7y33enVLfDvft6HGNmcxdV,1051416.0,bolero bolero mexicano mariachi ranchera,Pedro Infante,64
1vEN3d3dJbmdHQpXD6AIkL,1033338.0,boom bap brasileiro brazilian hip hop brazilian rock rap nacional antigo,Marcelo D2,64
7H8ZC8uHJMPZGLMApRRNIz,1013828.0,europop italian adult pop italian pop rock,Ligabue,64
5zaT4Qu9otu6z4oyWjRqM2,1005478.0,dance pop latin latin arena pop latin pop mexican pop,OV7,64
2OjoIDVPQKT9B7loZbPEfp,985603.0,axe funk carioca pagode pop nacional sertanejo pop sertanejo universitario,Claudia Leitte,64
6SLAMfhOi7UJI0fMztaK0m,983105.0,album rock blues rock classic rock glam metal hard rock metal rock,Rainbow,64
6If57j6e3TXXk0HiLcIZca,964077.0,alternative rb dance pop hip pop neo soul pop pop rb pop rap postteen pop rb rap trap queen urban contemporary,Sevyn Streeter,64
5pZE9tgrhmIGWAsJZ7YxNK,961061.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Luny Tunes,64
0vWCyXMrrvMlCcepuOJaGI,949947.0,neo mellow neon pop punk pop punk pop rock postteen pop,Boys Like Girls,64
7352aRY2mqSxBZwzUb6LmA,944491.0,dance pop hip hop hip pop pop rap rb rap southern hip hop urban contemporary,Bow Wow,64
2gDqGAadPIPiA7LtmNn74g,943243.0,latin latin pop peruvian rock pop peruano tropical,Gian Marco,64
0Onvkz1Nbs4wHXXUwOIGk8,928785.0,anthem worship ccm christian music deep ccm world worship worship,Jesus Culture,64
3MM8mtgFzaEJsqbjZBSsHJ,928090.0,alternative dance alternative rock dancepunk indie rock modern rock new rave rock,Bloc Party,64
4HHdjvdn30koo54zQ6QeF5,903800.0,indonesian pop,Ungu,64
6OpOg5HVCc8xVf7OVrd5Fk,900774.0,brega funk funk carioca,Jerry Smith,64
78YqeIji3mgAS2K1Maca6x,897185.0,contemporary country country country road modern country rock,Dylan Scott,64
1LKPL2O3vA3ozNsmshDg3o,893562.0,bachata bachata dominicana latin tropical,Zacarias Ferreira,64
6vetaGijEBK3wfhtCUWRBS,890307.0,latin christian latin worship,Lilly Goodman,64
0OdUWJ0sBjDrqHygGUXeCF,868065.0,indie folk indie pop indie rock modern rock stomp and holler,Band of Horses,64
6OwKE9Ez6ALxpTaKcT5ayv,849786.0,kpop korean pop,AKMU,64
1f6CQnTy4FKDgLGzp6G2Wd,848078.0,vallenato,Los Diablitos,64
0fM3rWsshliRFUmJlBP6QZ,843800.0,pop flamenco rock andaluz rumba spanish pop,El Barrio,64
6h5P3J0j1x2lhiDk9w4deZ,823151.0,turkish hip hop turkish trap pop,Eypio,64
632M26jlmnCrL8CqD5i7Kd,815454.0,argentine heavy metal argentine rock latin metal rock en espanol rock urbano mexicano,Rata Blanca,64
4b3MWJACM6T1QwGKoFe7pp,806930.0,italian hip hop,Vegas Jones,64
5HYNPEO2NNBONQkp3Mvwvc,804624.0,swing,Scott Bradlee's Postmodern Jukebox,64
3iTsJGG39nMg9YiolUgLMQ,803157.0,britpop madchester new wave permanent wave pop rock rock,Morrissey,64
35sCXuy5gN6Or69rZ9vqBs,802067.0,dirty south rap gangster rap hip hop pop rap rap southern hip hop,Birdman,64
0TF2NxkJZPQoX1H53rEFM1,799300.0,classic soul disco funk motown quiet storm soul southern soul,Gladys Knight & The Pips,64
24BYRlsS8uIO4jA71mJ4Js,797323.0,desi hip hop desi pop desi trap modern bollywood pakistani hip hop sufi,Imran Khan,64
6Fi8CHfO8WGtu3yO8c2Mc4,796713.0,bow pop cello classify,2CELLOS,64
3cNwyF5SboOs9icz2XyotE,792159.0,karadeniz pop turkish pop turkish trap pop,Mustafa Ceceli,64
56x8mYvS3cyDGAi8N2FxbB,790242.0,contemporary country country country road modern country rock redneck,Randy Houser,64
5NMwoStnfHT4LdETlJSwDT,783135.0,russian hip hop russian trap,Big Baby Tape,64
64mPnRMMeudAet0E62ypkx,772388.0,alternative metal alternative rock art rock comic funk metal funk rock hard rock nu metal rap rock rock,Primus,64
1t7t8q4zoYHp22JLIx3FM7,761619.0,cantautor nova canco nueva cancion spanish pop trova,Joan Manuel Serrat,64
4Lm0pUvmisUHMdoky5ch2I,760283.0,alternative metal bow pop cello finnish metal,Apocalyptica,64
5wpEBloInversG3zp3CVAk,757240.0,anthem worship ccm christian alternative rock christian music world worship worship,Jeremy Camp,64
08ct2eZF5lUPdJpHwNKWof,756929.0,mellow gold neo mellow pop rock,Hootie & The Blowfish,64
2Z7UcsdweVlRbAk5wH5fsf,756580.0,baroque pop indie rock modern rock rock sheffield indie,The Last Shadow Puppets,64
2HALYSe657tNJ1iKVXP2xA,752638.0,chanson francoton french pop ye ye,Johnny Hallyday,64
4e5V1Q2dKCzbLVMQ8qbTn6,746610.0,alternative metal alternative rock pop rock postgrunge rock,Collective Soul,64
4hf3caW9H8uFwwbv5pFjcg,735211.0,modern rock nottingham indie rock,Jake Bugg,64
7e52Ytzjj1q71DUj2cSlch,729016.0,europop german pop,Sarah Connor,64
2pH3wEn4eYlMMIIQyKPbVR,726187.0,british power metal metal power metal speed metal,DragonForce,64
77Gf2HJPvVREGVNEV8goPZ,724997.0,corrido norteno ranchera regional mexican,Lalo Mora,64
5AEG63ajney2BoDXi0Vb84,718562.0,album rock blues rock classic rock country rock hard rock mellow gold rock soft rock,Bad Company,64
3slJwKuB6Ij5V0mCOKT8Jn,717516.0,corrido latin hip hop norteno ranchera regional mexican,Grupo Exterminador,64
0CKa42Jqrc9fSFbDjePaXP,713141.0,alternative hip hop conscious hip hop dirty south rap gangster rap hip hop mississippi hip hop pop rap rap southern hip hop trap underground hip hop,Big K.R.I.T.,64
0rG0AZBscc8S8q1ahIsasI,708957.0,bounce crunk dirty south rap gangster rap hip hop new orleans rap pop rap rap southern hip hop trap,JUVENILE,64
2usAJ9Mtrw570XlQ5MHJek,703793.0,banda corrido deep regional mexican latin hip hop nuevo regional mexicano regional mexican sierreno,El Tigrillo Palma,64
5nPOO9iTcrs9k6yFffPxjH,701476.0,alternative dance big beat downtempo electronica electropop trip hop,Röyksopp,64
5m8H6zSadhu1j9Yi04VLqD,693842.0,classic rock classic soul disco folk rock funk funk rock motown psychedelic soul rock soul,Sly & The Family Stone,64
25MkkfEousyfp2eyh38FUl,690936.0,canzone dautore classic italian pop italian adult pop,Lucio Dalla,64
7mPcfx7PhnBh6n4HMCd61A,687674.0,contemporary country country country road country rock,John Michael Montgomery,64
1P6U1dCeHxPui5pIrGmndZ,684218.0,ambient pop downtempo electronica trip hop,Air,64
4UxLFBvSr4xMDpHe1lrLrH,683624.0,hollywood pop postteen pop social media pop,Ross Lynch,64
6g0mn3tzAds6aVeUYRsryU,683076.0,indie rock philly indie,The War On Drugs,64
0SnyKkoyBaB2fG8IJH4xmU,682438.0,argentine rock latin alternative latin rock rock en espanol rock nacional,Los Piojos,64
382aq8Pij5V2nE2JMHMoxl,681060.0,indie pop rap pop rap,Hoodie Allen,64
4uN3DsfENc7dp0OLO0FEIb,680110.0,alternative metal alternative rock funk metal neo mellow pop rock postgrunge,Sugar Ray,64
3gdbcIdNypBsYNu3iiCjtN,670233.0,art rock dance rock new romantic new wave new wave pop permanent wave pop rock postpunk rock zolo,The B-52's,64
23xJQJM7peht77DF6YNEoq,660907.0,turkish rock,Model,64
37awA8DFCAnCCL7aqYbDnD,657411.0,big room dutch house edm electro house pop dance progressive electro house slap house,Blasterjaxx,64
0tMFcqLXhtm1Gep20iuIR3,655999.0,deep german hip hop frauenrap german hip hop,SXTN,64
5he1UTofdFOcdbKqnLixko,647981.0,sertanejo sertanejo pop sertanejo tradicional sertanejo universitario,Matogrosso & Mathias,64
530Sdm7eqqzWBdDmILMgnu,647585.0,album rock art rock blues rock classic rock classic uk pop dance rock heartland rock mellow gold new romantic new wave new wave pop pop rock rock soft rock yacht rock,Robert Palmer,64
76whng5pl9msPkkjFUtWYn,647461.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Tempo,64
5wJK4kQAkVGjqM9x46KQOC,641851.0,german techno hamburg electronic melodic techno microhouse minimal techno tech house,Solomun,64
1pvmXh50KezixmCHnp9XvV,637950.0,russian dance pop russian pop,Zivert,64
1Z8ODXyhEBi3WynYw0Rya6,636460.0,alternative hip hop east coast hip hop gangster rap hardcore hip hop hip hop jazz rap rap,De La Soul,64
6ZhjJOJXXwnPS8PrXdmjLw,633021.0,dirty south rap gangster rap hip hop houston rap rap southern hip hop trap,UGK,64
45a6gCQWq61lIUDmr1tKuO,632424.0,dirty south rap gangster rap hip hop houston rap pop rap rap southern hip hop trap,Bun B,64
6TZdvF1kFzwnQLgHQynzsO,630947.0,alternative metal funk metal nu metal postgrunge rap rock,Alien Ant Farm,64
36E7oYfz3LLRto6l2WmDcD,630508.0,alternative rock art rock britpop indie rock modern rock new wave permanent wave pop rock rock sheffield indie,Pulp,64
6CWTBjOJK75cTE8Xv8u1kj,628426.0,canadian indie canadian pop chamber pop indie pop indie rock stomp and holler,Feist,64
